386,relative distance,1500,700,100
387,relative distance,1500,800,100
388,relative distance,1500,900,100
389,relative distance,1500,1000,100
390,relative distance,2000,100,100
391,relative distance,2000,200,100
392,relative distance,2000,300,100
393,relative distance,2000,400,100
394,relative distance,2000,500,100
395,relative distance,2000,600,100
396,relative distance,2000,700,100
397,relative distance,2000,800,100
398,relative distance,2000,900,100
399,relative distance,2000,1000,100
400,relative distance,500,100,110
401,relative distance,500,200,110
402,relative distance,500,300,110
403,relative distance,500,400,110
404,relative distance,500,500,110
405,relative distance,500,600,110
406,relative distance,500,700,110
407,relative distance,500,800,110
408,relative distance,500,900,110
409,relative distance,500,1000,110
410,relative distance,1000,100,110
411,relative distance,1000,200,110
412,relative distance,1000,300,110
413,relative distance,1000,400,110
414,relative distance,1000,500,110
415,relative distance,1000,600,110
416,relative distance,1000,700,110
417,relative distance,1000,800,110
418,relative distance,1000,900,110
419,relative distance,1000,1000,110
420,relative distance,1500,100,110
421,relative distance,1500,200,110
422,relative distance,1500,300,110
423,relative distance,1500,400,110
424,relative distance,1500,500,110
425,relative distance,1500,600,110
426,relative distance,1500,700,110
427,relative distance,1500,800,110
428,relative distance,1500,900,110
429,relative distance,1500,1000,110
430,relative distance,2000,100,110
431,relative distance,2000,200,110
432,relative distance,2000,300,110
433,relative distance,2000,400,110
434,relative distance,2000,500,110
435,relative distance,2000,600,110
436,relative distance,2000,700,110
437,relative distance,2000,800,110
438,relative distance,2000,900,110
439,relative distance,2000,1000,110
440,relative distance,500,100,120
441,relative distance,500,200,120
442,relative distance,500,300,120
443,relative distance,500,400,120
444,relative distance,500,500,120
445,relative distance,500,600,120
446,relative distance,500,700,120
447,relative distance,500,800,120
448,relative distance,500,900,120
449,relative distance,500,1000,120
450,relative distance,1000,100,120
451,relative distance,1000,200,120
452,relative distance,1000,300,120
453,relative distance,1000,400,120
454,relative distance,1000,500,120
455,relative distance,1000,600,120
456,relative distance,1000,700,120
457,relative distance,1000,800,120
458,relative distance,1000,900,120
459,relative distance,1000,1000,120
460,relative distance,1500,100,120
461,relative distance,1500,200,120
462,relative distance,1500,300,120
463,relative distance,1500,400,120
464,relative distance,1500,500,120
465,relative distance,1500,600,120
466,relative distance,1500,700,120
467,relative distance,1500,800,120
468,relative distance,1500,900,120
469,relative distance,1500,1000,120
470,relative distance,2000,100,120
471,relative distance,2000,200,120
472,relative distance,2000,300,120
473,relative distance,2000,400,120
474,relative distance,2000,500,120
475,relative distance,2000,600,120
476,relative distance,2000,700,120
477,relative distance,2000,800,120
478,relative distance,2000,900,120
479,relative distance,2000,1000,120
480,relative distance,500,100,130
481,relative distance,500,200,130
482,relative distance,500,300,130
483,relative distance,500,400,130
484,relative distance,500,500,130
485,relative distance,500,600,130
486,relative distance,500,700,130
487,relative distance,500,800,130
488,relative distance,500,900,130
489,relative distance,500,1000,130
490,relative distance,1000,100,130
491,relative distance,1000,200,130
492,relative distance,1000,300,130
493,relative distance,1000,400,130
494,relative distance,1000,500,130
495,relative distance,1000,600,130
496,relative distance,1000,700,130
497,relative distance,1000,800,130
498,relative distance,1000,900,130
499,relative distance,1000,1000,130
500,relative distance,1500,100,130
501,relative distance,1500,200,130
502,relative distance,1500,300,130
503,relative distance,1500,400,130
504,relative distance,1500,500,130
505,relative distance,1500,600,130
506,relative distance,1500,700,130
507,relative distance,1500,800,130
508,relative distance,1500,900,130
509,relative distance,1500,1000,130
510,relative distance,2000,100,130
511,relative distance,2000,200,130
512,relative distance,2000,300,130
513,relative distance,2000,400,130
514,relative distance,2000,500,130
515,relative distance,2000,600,130
516,relative distance,2000,700,130
517,relative distance,2000,800,130
518,relative distance,2000,900,130
519,relative distance,2000,1000,130
520,relative distance,500,100,140
521,relative distance,500,200,140
522,relative distance,500,300,140
523,relative distance,500,400,140
524,relative distance,500,500,140
525,relative distance,500,600,140
526,relative distance,500,700,140
527,relative distance,500,800,140
528,relative distance,500,900,140
529,relative distance,500,1000,140
530,relative distance,1000,100,140
531,relative distance,1000,200,140
532,relative distance,1000,300,140
533,relative distance,1000,400,140
534,relative distance,1000,500,140
535,relative distance,1000,600,140
536,relative distance,1000,700,140
537,relative distance,1000,800,140
538,relative distance,1000,900,140
539,relative distance,1000,1000,140
540,relative distance,1500,100,140
541,relative distance,1500,200,140
542,relative distance,1500,300,140
543,relative distance,1500,400,140
544,relative distance,1500,500,140
545,relative distance,1500,600,140
546,relative distance,1500,700,140
547,relative distance,1500,800,140
548,relative distance,1500,900,140
549,relative distance,1500,1000,140
550,relative distance,2000,100,140
551,relative distance,2000,200,140
552,relative distance,2000,300,140
553,relative distance,2000,400,140
554,relative distance,2000,500,140
555,relative distance,2000,600,140
556,relative distance,2000,700,140
557,relative distance,2000,800,140
558,relative distance,2000,900,140
559,relative distance,2000,1000,140
560,relative distance,500,100,150
561,relative distance,500,200,150
562,relative distance,500,300,150
563,relative distance,500,400,150
564,relative distance,500,500,150
565,relative distance,500,600,150
566,relative distance,500,700,150
567,relative distance,500,800,150
568,relative distance,500,900,150
569,relative distance,500,1000,150
570,relative distance,1000,100,150
571,relative distance,1000,200,150
572,relative distance,1000,300,150
573,relative distance,1000,400,150
574,relative distance,1000,500,150
575,relative distance,1000,600,150
576,relative distance,1000,700,150
577,relative distance,1000,800,150
578,relative distance,1000,900,150
579,relative distance,1000,1000,150
580,relative distance,1500,100,150
581,relative distance,1500,200,150
582,relative distance,1500,300,150
583,relative distance,1500,400,150
584,relative distance,1500,500,150
585,relative distance,1500,600,150
586,relative distance,1500,700,150
587,relative distance,1500,800,150
588,relative distance,1500,900,150
589,relative distance,1500,1000,150
590,relative distance,2000,100,150
591,relative distance,2000,200,150
592,relative distance,2000,300,150
593,relative distance,2000,400,150
594,relative distance,2000,500,150
595,relative distance,2000,600,150
596,relative distance,2000,700,150
597,relative distance,2000,800,150
598,relative distance,2000,900,150
599,relative distance,2000,1000,150
600,relative distance,500,100,160
601,relative distance,500,200,160
602,relative distance,500,300,160
603,relative distance,500,400,160
604,relative distance,500,500,160
605,relative distance,500,600,160
606,relative distance,500,700,160
607,relative distance,500,800,160
608,relative distance,500,900,160
609,relative distance,500,1000,160
610,relative distance,1000,100,160
611,relative distance,1000,200,160
612,relative distance,1000,300,160
613,relative distance,1000,400,160
614,relative distance,1000,500,160
615,relative distance,1000,600,160
616,relative distance,1000,700,160
617,relative distance,1000,800,160
618,relative distance,1000,900,160
619,relative distance,1000,1000,160
620,relative distance,1500,100,160
621,relative distance,1500,200,160
622,relative distance,1500,300,160
623,relative distance,1500,400,160
624,relative distance,1500,500,160
625,relative distance,1500,600,160
626,relative distance,1500,700,160
627,relative distance,1500,800,160
628,relative distance,1500,900,160
629,relative distance,1500,1000,160
630,relative distance,2000,100,160
631,relative distance,2000,200,160
632,relative distance,2000,300,160
633,relative distance,2000,400,160
634,relative distance,2000,500,160
635,relative distance,2000,600,160
636,relative distance,2000,700,160
